Id,rating,sentiment,product_name,review_text,price,discount_percent,returned
4981,6.1,neutral,LED TV,It’s fine for occasional use.,315.31,57.7,0
4982,2.3,negative,Wireless Headphones,Poor quality and very disappointing experience.,914.25,26.1,0
4983,3.5,negative,Electric Toothbrush,Poor quality and very disappointing experience.,673.46,39.9,1
4984,6.7,neutral,Camera,It’s fine for occasional use.,823.43,37.4,0
4985,2.3,negative,Wireless Headphones,The item arrived damaged and unusable.,354.79,6.6,0
4986,1.3,negative,Bluetooth Speaker,The item arrived damaged and unusable.,761.44,21.7,1
4987,8.1,positive,Backpack,The product exceeded my expectations and arrived on time.,655.23,35.8,0
4988,6.1,neutral,Gaming Mouse,"The product is okay, nothing special.",616.78,62.6,1
4989,2.2,negative,Electric Toothbrush,Customer support was unhelpful and slow.,972.21,43.2,0
4990,5.8,neutral,Wireless Headphones,"The product is okay, nothing special.",264.6,51.6,1
4991,7.7,positive,Hair Dryer,It works flawlessly and the price was fair.,97.84,53.8,1
4992,6.5,neutral,Backpack,It’s fine for occasional use.,212.98,63.8,1
4993,5.6,neutral,Desk Lamp,"Average quality, matches the price.",944.69,35.1,0
4994,0.8,negative,Backpack,The item arrived damaged and unusable.,434.38,19.1,1
4995,6.0,neutral,Sneakers,It gets the job done but lacks some features.,19.41,30.6,1
4996,6.1,neutral,Smartphone,It works as described but could be better.,511.81,65.0,1
4997,7.3,positive,Laptop,"Very durable, I’m extremely satisfied with my purchase.",50.11,61.3,1
4998,2.6,negative,Sneakers,Terrible quality and unreliable performance.,616.04,28.7,0
4999,7.4,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,931.67,64.7,1
5000,9.7,positive,Gaming Mouse,The product exceeded my expectations and arrived on time.,629.36,1.0,0
5001,3.8,negative,Coffee Maker,It broke after the first day of use.,161.78,37.8,0
5002,5.0,neutral,Desk Lamp,It gets the job done but lacks some features.,560.83,10.2,0
5003,3.2,negative,Gaming Mouse,Poor quality and very disappointing experience.,871.25,43.0,1
5004,9.4,positive,Electric Toothbrush,Fast delivery and great customer service!,200.25,55.1,1
5005,6.6,neutral,Wireless Charger,"Average quality, matches the price.",455.77,56.6,1
5006,8.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,822.46,35.1,0
5007,2.4,negative,Hair Dryer,It broke after the first day of use.,94.2,63.1,0
5008,2.4,negative,Hair Dryer,It broke after the first day of use.,94.2,63.1,0
5009,6.1,neutral,Sneakers,It’s fine for occasional use.,644.26,38.8,1
5010,3.8,negative,Desk Lamp,Did not meet my expectations at all.,765.11,55.1,1
5011,7.7,positive,Smartwatch,"Excellent quality and perfect fit, highly recommend!",101.14,62.0,1
5012,9.0,positive,Microwave Oven,High performance and sleek design make it worth every penny.,981.22,49.1,1
5013,6.0,neutral,Tablet,It works as described but could be better.,888.96,41.2,1
5014,9.5,positive,Camera,The sound quality is amazing and battery lasts all day.,739.83,56.9,1
5015,4.3,neutral,Bluetooth Speaker,It gets the job done but lacks some features.,757.38,43.7,1
5016,4.9,neutral,Microwave Oven,Overall decent but not outstanding.,873.74,40.8,1
5017,3.4,negative,LED TV,The item arrived damaged and unusable.,737.86,35.8,1
5018,4.3,neutral,Microwave Oven,"Average quality, matches the price.",705.21,38.0,0
5019,9.2,positive,Electric Toothbrush,The sound quality is amazing and battery lasts all day.,123.85,23.1,1
5020,5.5,neutral,Wireless Headphones,"The product is okay, nothing special.",71.89,60.1,0
5021,6.4,neutral,Wireless Charger,Overall decent but not outstanding.,450.2,13.8,0
5022,7.8,positive,Backpack,"Excellent quality and perfect fit, highly recommend!",390.99,44.5,1
5023,3.7,negative,Coffee Maker,"Would not recommend, waste of money.",766.44,68.5,1
5024,7.2,positive,Microwave Oven,"Very durable, I’m extremely satisfied with my purchase.",521.54,27.6,0
5025,3.7,negative,Wireless Headphones,Did not meet my expectations at all.,521.99,33.2,1
5026,1.9,negative,Running Shoes,Poor quality and very disappointing experience.,667.14,31.9,0
5027,5.1,neutral,Desk Lamp,It works as described but could be better.,471.83,3.7,1
5028,1.2,negative,Bluetooth Speaker,Poor quality and very disappointing experience.,544.78,29.4,0
5029,3.7,negative,Smartphone,It broke after the first day of use.,886.42,48.9,1
5030,6.3,neutral,Backpack,Delivery took longer than expected but item works fine.,14.39,22.3,0
5031,7.7,positive,Smartwatch,"Excellent quality and perfect fit, highly recommend!",101.14,62.0,1
5032,4.8,neutral,Gaming Mouse,"The product is okay, nothing special.",433.71,13.6,1
5033,8.8,positive,Desk Lamp,High performance and sleek design make it worth every penny.,424.27,15.1,1
5034,3.1,negative,Running Shoes,Poor quality and very disappointing experience.,673.78,12.2,0
5035,3.6,negative,Backpack,Stopped working after a few uses.,408.75,2.4,0
5036,3.8,negative,Coffee Maker,Poor quality and very disappointing experience.,380.34,11.1,1
5037,0.8,negative,Running Shoes,Poor quality and very disappointing experience.,637.95,26.0,0
5038,1.1,negative,Bluetooth Speaker,The item arrived damaged and unusable.,754.4,16.7,0
5039,0.2,negative,Gaming Mouse,Stopped working after a few uses.,687.82,30.0,1
5040,8.8,positive,Water Bottle,High performance and sleek design make it worth every penny.,330.51,41.8,1
5041,4.9,neutral,Wireless Headphones,It works as described but could be better.,990.01,44.2,0
5042,3.7,negative,Smartphone,Poor quality and very disappointing experience.,617.38,40.7,1
5043,0.4,negative,Camera,It broke after the first day of use.,779.93,44.0,0
5044,8.3,positive,Microwave Oven,Super easy to use and looks amazing.,19.94,8.8,0
5045,6.3,neutral,Smartphone,Delivery took longer than expected but item works fine.,267.05,65.4,0
5046,8.6,positive,LED TV,The sound quality is amazing and battery lasts all day.,722.75,51.6,1
5047,3.9,negative,Gaming Mouse,Terrible quality and unreliable performance.,719.29,57.5,1
5048,7.5,positive,Laptop,"Very durable, I’m extremely satisfied with my purchase.",451.4,42.8,0
5049,4.6,neutral,Wireless Headphones,Overall decent but not outstanding.,43.83,45.6,1
5050,7.9,positive,Wireless Charger,High performance and sleek design make it worth every penny.,674.05,53.6,1
5051,2.1,negative,Vacuum Cleaner,Did not meet my expectations at all.,848.58,49.1,1
5052,9.8,positive,Smartwatch,Fast delivery and great customer service!,94.06,47.7,0
5053,3.6,negative,Hair Dryer,Did not meet my expectations at all.,763.32,40.5,0
5054,4.5,neutral,Gaming Mouse,It gets the job done but lacks some features.,798.21,0.6,1
5055,2.6,negative,Tablet,Poor quality and very disappointing experience.,384.08,28.7,0
5056,1.2,negative,Smartwatch,Poor quality and very disappointing experience.,600.9,3.9,0
5057,0.4,negative,LED TV,Poor quality and very disappointing experience.,895.41,52.0,0
5058,4.3,neutral,Camera,Delivery took longer than expected but item works fine.,619.95,4.8,0
5059,8.0,positive,Wireless Headphones,The sound quality is amazing and battery lasts all day.,191.99,19.8,0
5060,4.5,neutral,Laptop,"Average quality, matches the price.",91.57,11.2,1
5061,3.2,negative,Backpack,"Would not recommend, waste of money.",397.52,19.1,1
5062,4.8,neutral,Smartphone,The color was slightly off but not a big deal.,64.65,46.7,0
5063,4.5,neutral,Hair Dryer,The color was slightly off but not a big deal.,499.87,14.1,0
5064,9.1,positive,Smartphone,"Excellent quality and perfect fit, highly recommend!",212.28,11.1,1
5065,4.2,neutral,Backpack,The color was slightly off but not a big deal.,746.04,37.7,1
5066,0.4,negative,Camera,"Would not recommend, waste of money.",696.74,59.7,1
5067,8.8,positive,Gaming Mouse,Super easy to use and looks amazing.,367.5,22.0,1
5068,8.0,positive,Wireless Headphones,The product exceeded my expectations and arrived on time.,806.95,36.3,0
5069,7.2,positive,Water Bottle,"Excellent quality and perfect fit, highly recommend!",474.77,32.4,1
5070,9.5,positive,Bluetooth Speaker,High performance and sleek design make it worth every penny.,120.81,22.2,1
5071,8.0,positive,Backpack,Fast delivery and great customer service!,424.45,62.9,0
5072,8.0,positive,Wireless Headphones,"Excellent quality and perfect fit, highly recommend!",373.48,68.4,1
5073,0.1,negative,Sneakers,"Would not recommend, waste of money.",654.79,41.8,1
5074,5.7,neutral,Tablet,It gets the job done but lacks some features.,775.37,15.4,0
5075,1.3,negative,Smartphone,Did not meet my expectations at all.,507.95,7.6,1
5076,9.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,375.36,17.4,0
5077,2.8,negative,Desk Lamp,Did not meet my expectations at all.,310.73,13.4,1
5078,3.8,negative,Backpack,It broke after the first day of use.,674.79,8.1,1
5079,1.9,negative,Coffee Maker,"Would not recommend, waste of money.",725.62,10.4,1
5080,3.1,negative,Coffee Maker,It broke after the first day of use.,719.56,62.1,1
5081,2.0,negative,Bluetooth Speaker,Poor quality and very disappointing experience.,788.21,39.3,1
5082,8.5,positive,Running Shoes,Fast delivery and great customer service!,117.86,13.4,1
5083,3.1,negative,Laptop,The item arrived damaged and unusable.,411.74,61.5,0
5084,3.6,negative,Coffee Maker,Terrible quality and unreliable performance.,794.74,2.7,0
5085,10.0,positive,Desk Lamp,The product exceeded my expectations and arrived on time.,429.47,66.0,1
5086,5.3,neutral,Vacuum Cleaner,It gets the job done but lacks some features.,991.49,5.9,1
5087,8.6,positive,Desk Lamp,Fast delivery and great customer service!,74.52,38.5,0
5088,8.6,positive,Microwave Oven,Fast delivery and great customer service!,749.22,56.7,1
5089,6.6,neutral,Sneakers,It works as described but could be better.,827.69,55.6,1
5090,4.6,neutral,Backpack,It works as described but could be better.,80.91,0.1,1
5091,3.6,negative,Gaming Mouse,Did not meet my expectations at all.,718.02,36.2,0
5092,2.8,negative,Vacuum Cleaner,Terrible quality and unreliable performance.,330.24,30.7,1
5093,2.1,negative,Tablet,Terrible quality and unreliable performance.,921.25,51.3,0
5094,4.9,neutral,Bluetooth Speaker,Overall decent but not outstanding.,914.85,62.9,1
5095,1.2,negative,Electric Toothbrush,Did not meet my expectations at all.,909.59,67.1,1
5096,7.3,positive,Tablet,Super easy to use and looks amazing.,605.28,24.1,0
5097,6.9,neutral,Laptop,Overall decent but not outstanding.,137.44,46.1,0
5098,4.2,neutral,Desk Lamp,The color was slightly off but not a big deal.,267.01,35.0,0
5099,1.2,negative,Hair Dryer,Terrible quality and unreliable performance.,604.14,17.6,0
5100,2.7,negative,Sneakers,The item arrived damaged and unusable.,255.77,4.0,0
5101,4.3,neutral,Backpack,It’s fine for occasional use.,734.76,67.7,1
5102,7.3,positive,Water Bottle,The product exceeded my expectations and arrived on time.,396.14,13.5,1
5103,2.5,negative,LED TV,The item arrived damaged and unusable.,625.73,36.7,1
5104,4.9,neutral,Microwave Oven,Overall decent but not outstanding.,873.74,40.8,1
5105,5.1,neutral,LED TV,It’s fine for occasional use.,906.39,24.8,1
5106,7.6,positive,LED TV,Super easy to use and looks amazing.,203.75,13.9,0
5107,7.7,positive,Wireless Headphones,The sound quality is amazing and battery lasts all day.,892.14,67.5,0
5108,9.6,positive,Wireless Charger,The sound quality is amazing and battery lasts all day.,116.95,63.4,1
5109,1.4,negative,Backpack,Poor quality and very disappointing experience.,994.58,1.9,0
5110,6.2,neutral,Running Shoes,Delivery took longer than expected but item works fine.,762.0,37.5,1
5111,4.4,neutral,Running Shoes,The color was slightly off but not a big deal.,663.93,22.8,1
5112,3.1,negative,Coffee Maker,It broke after the first day of use.,719.56,62.1,1
5113,2.1,negative,Smartphone,Terrible quality and unreliable performance.,63.63,54.2,0
5114,2.0,negative,Microwave Oven,Terrible quality and unreliable performance.,15.5,9.0,0
5115,4.4,neutral,Water Bottle,It’s fine for occasional use.,531.17,39.0,0
5116,7.7,positive,Smartwatch,"Excellent quality and perfect fit, highly recommend!",101.14,62.0,1
5117,5.8,neutral,Laptop,Delivery took longer than expected but item works fine.,581.78,57.5,0
5118,1.3,negative,Tablet,Did not meet my expectations at all.,925.98,52.1,0
5119,0.8,negative,Wireless Headphones,"Would not recommend, waste of money.",159.56,21.5,1
5120,6.2,neutral,Smartphone,It works as described but could be better.,675.47,67.6,1
5121,3.0,negative,Hair Dryer,It broke after the first day of use.,67.14,9.8,0
5122,3.6,negative,Camera,"Would not recommend, waste of money.",956.35,6.7,1
5123,9.9,positive,Gaming Mouse,Super easy to use and looks amazing.,708.11,46.3,0
5124,5.6,neutral,Smartphone,Delivery took longer than expected but item works fine.,180.85,54.9,1
5125,8.5,positive,Laptop,The product exceeded my expectations and arrived on time.,418.98,21.5,1
5126,9.9,positive,Gaming Mouse,Super easy to use and looks amazing.,708.11,46.3,0
5127,9.0,positive,Gaming Mouse,The product exceeded my expectations and arrived on time.,981.77,35.4,0
5128,3.6,negative,Hair Dryer,Did not meet my expectations at all.,763.32,40.5,0
5129,0.8,negative,Microwave Oven,The item arrived damaged and unusable.,676.23,29.1,1
5130,6.4,neutral,Wireless Charger,Delivery took longer than expected but item works fine.,983.03,33.1,1
5131,1.3,negative,Bluetooth Speaker,The item arrived damaged and unusable.,761.44,21.7,1
5132,9.8,positive,Backpack,It works flawlessly and the price was fair.,499.8,69.5,1
5133,6.8,neutral,LED TV,Delivery took longer than expected but item works fine.,325.71,27.7,0
5134,7.7,positive,Vacuum Cleaner,"Very durable, I’m extremely satisfied with my purchase.",478.85,67.3,0
5135,8.0,positive,Wireless Charger,Super easy to use and looks amazing.,561.7,30.3,1
5136,10.0,positive,Desk Lamp,The product exceeded my expectations and arrived on time.,429.47,66.0,1
5137,6.0,neutral,Laptop,Overall decent but not outstanding.,493.26,58.9,1
5138,1.4,negative,Gaming Mouse,Did not meet my expectations at all.,209.52,6.6,0
5139,1.3,negative,Coffee Maker,The item arrived damaged and unusable.,602.7,21.5,0
5140,4.5,neutral,Wireless Charger,"The product is okay, nothing special.",255.28,28.8,1
5141,4.3,neutral,Tablet,It works as described but could be better.,90.81,23.4,0
5142,0.1,negative,Vacuum Cleaner,Customer support was unhelpful and slow.,423.48,43.8,0
5143,8.5,positive,Laptop,The product exceeded my expectations and arrived on time.,418.98,21.5,1
5144,1.1,negative,Coffee Maker,Did not meet my expectations at all.,871.88,60.3,0
5145,3.4,negative,Laptop,Stopped working after a few uses.,637.3,21.4,0
5146,2.1,negative,Coffee Maker,Stopped working after a few uses.,596.34,39.3,0
5147,8.2,positive,Sneakers,The sound quality is amazing and battery lasts all day.,919.89,25.9,0
5148,0.9,negative,Smartphone,Did not meet my expectations at all.,240.37,59.3,1
5149,2.8,negative,Smartwatch,"Would not recommend, waste of money.",182.45,49.1,0
5150,9.3,positive,Wireless Headphones,It works flawlessly and the price was fair.,968.98,54.9,0
5151,9.1,positive,LED TV,"Very durable, I’m extremely satisfied with my purchase.",614.69,36.0,0
5152,8.6,positive,Laptop,Fast delivery and great customer service!,578.5,48.8,1
5153,8.8,positive,Running Shoes,Super easy to use and looks amazing.,552.7,21.4,0
5154,4.1,neutral,Desk Lamp,It’s fine for occasional use.,796.73,8.5,1
5155,4.8,neutral,Sneakers,Overall decent but not outstanding.,958.77,40.1,1
5156,3.8,negative,Vacuum Cleaner,Poor quality and very disappointing experience.,54.59,12.7,1
5157,4.7,neutral,Hair Dryer,It’s fine for occasional use.,182.04,28.5,1
5158,8.5,positive,Smartphone,"Excellent quality and perfect fit, highly recommend!",582.65,55.1,0
5159,5.9,neutral,Tablet,The color was slightly off but not a big deal.,480.96,0.9,1
5160,8.8,positive,Coffee Maker,High performance and sleek design make it worth every penny.,577.72,2.8,1
5161,1.9,negative,Laptop,Terrible quality and unreliable performance.,358.9,61.2,0
5162,5.8,neutral,Microwave Oven,Delivery took longer than expected but item works fine.,265.68,59.1,0
